EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY,BUY_SELL_INDICATOR,BUY_CO_MIN_MARGIN_PER,SELL_CO_MIN_MARGIN_PER,BUY_CO_SL_RANGE_MAX_PERC,SELL_CO_SL_RANGE_MAX_PERC,BUY_CO_SL_RANGE_MIN_PERC,SELL_CO_SL_RANGE_MIN_PERC,BUY_BO_MIN_MARGIN_PER,SELL_BO_MIN_MARGIN_PER,BUY_BO_SL_RANGE_MAX_PERC,SELL_BO_SL_RANGE_MAX_PERC,BUY_BO_SL_RANGE_MIN_PERC,SELL_BO_SL_MIN_RANGE,BUY_BO_PROFIT_RANGE_MAX_PERC,SELL_BO_PROFIT_RANGE_MAX_PERC,BUY_BO_PROFIT_RANGE_MIN_PERC,SELL_BO_PROFIT_RANGE_MIN_PERC,MTF_LEVERAGE,Unnamed: 39,symbol,YahooSymbol,sector_yahoo,industry_yahoo,market_cap,sector,cap_category
NSE,E,19234,INE947Q01028,EQUITY,,LAURUSLABS,LAURUS LABS LIMITED,Laurus Labs,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166667,,LAURUSLABS,LAURUSLABS.NS,Healthcare,Drug Manufacturers - Specialty & Generic,539824881664.0,Healthcare,LARGE_CAP
NSE,E,19235,INE919H01018,EQUITY,,IMFA,INDIAN METALS & FERRO,Indian Metals & Ferro Alloys,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.749519,,IMFA,IMFA.NS,Basic Materials,Other Industrial Metals & Mining,73647349760.0,Basic Materials,MID_CAP
NSE,E,19237,INF247L01BU1,EQUITY,,MONIFTY500,MOTILALAMC - MONIFTY500,Motilal Oswal Nifty 500 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,MONIFTY500,MONIFTY500.NS,,,,UNKNOWN,UNKNOWN
NSE,E,19265,INE416D01022,EQUITY,,BLISSGVS,BLISS GVS PHARMA LTD,Bliss GVS Pharma,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.500625,,BLISSGVS,BLISSGVS.NS,Healthcare,Drug Manufacturers - Specialty & Generic,17643841536.0,Healthcare,SMALL_CAP
NSE,E,1927,INF740KA1EU7,EQUITY,,LIQUIDETF,DSP LIQUID ETF,DSP Nifty Liquid ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,LIQUIDETF,LIQUIDETF.NS,,,,UNKNOWN,UNKNOWN
NSE,E,19277,INE778K01012,EQUITY,,EMAMIREAL,EMAMI REALTY LIMITED,Emami Realty,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,EMAMIREAL,EMAMIREAL.NS,Real Estate,Real Estate - Development,4095417088.0,Real Estate,SMALL_CAP
NSE,E,19279,INE121N01019,EQUITY,,THEJO,THEJO ENGINEERING LIMITED,Thejo Engineering,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,THEJO,THEJO.NS,Industrials,Specialty Industrial Machinery,18492284928.0,Industrials,SMALL_CAP
NSE,E,19289,INF247L01536,EQUITY,,MOM50,MOTILAL OSWAL M50 ETF,Motilal Oswal Nifty 50 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,MOM50,MOM50.NS,,,,UNKNOWN,UNKNOWN
NSE,E,19299,INE353K01014,EQUITY,,ITDC,INDIA TOUR. DEV. CO. LTD.,India Tourism Development Corporation,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.615747,,ITDC,ITDC.NS,Consumer Cyclical,Lodging,50977042432.0,Consumer Cyclical,MID_CAP
NSE,E,193,INE034A01011,EQUITY,,ARVIND,ARVIND LIMITED,Arvind,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.975305,,ARVIND,ARVIND.NS,Consumer Cyclical,Textile Manufacturing,90543161344.0,Consumer Cyclical,MID_CAP
NSE,E,19322,INE598C01011,EQUITY,,HISARMETAL,HISAR METAL IND. LIMITED,Hisar Metal Industries,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,HISARMETAL,HISARMETAL.NS,Basic Materials,Steel,968436032.0,Basic Materials,SMALL_CAP
NSE,E,1937,INE268B01013,EQUITY,,KREBSBIO,KREBS BIOCHEMICALS & IND,Krebs Biochemicals & Industries,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,KREBSBIO,KREBSBIO.NS,Healthcare,Drug Manufacturers - Specialty & Generic,1493286272.0,Healthcare,SMALL_CAP
NSE,E,19401,INE02PY01013,EQUITY,,BOROLTD,BOROSIL LIMITED,Borosil,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.150599,,BOROLTD,BOROLTD.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",40634839040.0,Consumer Cyclical,SMALL_CAP
NSE,E,19410,INE02A801020,EQUITY,,ROSSARI,ROSSARI BIOTECH LIMITED,Rossari Biotech,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.447087,,ROSSARI,ROSSARI.NS,Basic Materials,Specialty Chemicals,34890260480.0,Basic Materials,SMALL_CAP
NSE,E,19438,INE926K01017,EQUITY,,AHLEAST,ASIAN HOTELS (EAST) LTD,Asian Hotels (East),ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,AHLEAST,AHLEAST.NS,Consumer Cyclical,Lodging,2453691648.0,Consumer Cyclical,SMALL_CAP
NSE,E,19447,INE707C01018,EQUITY,,CAPTRUST,CAPITAL TRUST LIMITED,Capital Trust,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,CAPTRUST,CAPTRUST.NS,Financial Services,Credit Services,561794048.0,Financial Services,SMALL_CAP
NSE,E,19458,INE0INJ01017,EQUITY,,PLAZACABLE,PLAZA WIRES LIMITED,Plaza Wires,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,PLAZACABLE,PLAZACABLE.NS,Industrials,Electrical Equipment & Parts,1985281536.0,Industrials,SMALL_CAP
NSE,E,1949,INE999A01023,EQUITY,,KSB,KSB LIMITED,KSB,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.399048,,KSB,KSB.NS,Industrials,Specialty Industrial Machinery,131930406912.0,Industrials,MID_CAP
NSE,E,19496,INE0BTM01013,EQUITY,,SECMARK,SECMARK CONSULTANCY LTD,Secmark Consultancy,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,SECMARK,SECMARK.NS,Industrials,Consulting Services,1329873024.0,Industrials,SMALL_CAP
NSE,E,19525,INE886A01014,EQUITY,,IITL,INDUSTRIAL INV TRUST LTD,Industrial Investment Trust,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,IITL,IITL.NS,Financial Services,Credit Services,4148749312.0,Financial Services,SMALL_CAP
NSE,E,19531,INE933K01021,EQUITY,,BAJAJCON,BAJAJ CONSUMER CARE LTD,Bajaj Consumer Care,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083565,,BAJAJCON,BAJAJCON.NS,Consumer Defensive,Household & Personal Products,35240820736.0,Consumer Defensive,SMALL_CAP
NSE,E,19543,INF179KC1981,EQUITY,,HDFCGOLD,HDFC GOLD ETF,HDFC Gold ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773585,,HDFCGOLD,HDFCGOLD.NS,,,,UNKNOWN,UNKNOWN
NSE,E,19556,INE474E01029,EQUITY,,BHANDARI,BHANDARI HOSIERY EXP LTD,Bhandari Hosiery Exports,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,BHANDARI,BHANDARI.NS,Consumer Cyclical,Apparel Manufacturing,1092225920.0,Consumer Cyclical,SMALL_CAP
NSE,E,19578,INE071E01023,EQUITY,,UGARSUGAR,THE UGAR SUGAR WORKS LTD,Ugar Sugar Works,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,UGARSUGAR,UGARSUGAR.NS,Consumer Defensive,Confectioners,4636080640.0,Consumer Defensive,SMALL_CAP
NSE,E,19585,INE118H01025,EQUITY,,BSE,BSE LIMITED,BSE,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.101737,,BSE,BSE.NS,Financial Services,Financial Data & Stock Exchanges,1147517796352.0,Financial Services,LARGE_CAP
NSE,E,19597,INE07U701015,EQUITY,,IRMENERGY,IRM ENERGY LIMITED,IRM Energy,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.773156,,IRMENERGY,IRMENERGY.NS,Utilities,Utilities - Regulated Gas,12962540544.0,Utilities,SMALL_CAP
NSE,E,19599,INE696K01024,EQUITY,,PRAKASHSTL,PRAKASH STEELAGE LTD,Prakash Steelage,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,PRAKASHSTL,PRAKASHSTL.NS,Basic Materials,Steel,875001920.0,Basic Materials,SMALL_CAP
NSE,E,19631,INE726V01018,EQUITY,,PRICOLLTD,PRICOL LIMITED,Pricol,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17864,,PRICOLLTD,PRICOLLTD.NS,Consumer Cyclical,Auto Parts,71775379456.0,Consumer Cyclical,MID_CAP
NSE,E,19633,INF769K01KV5,EQUITY,,ITETF,MIRAEAMC - ITETF,Mirae Asset Nifty IT ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773585,,ITETF,ITETF.NS,,,,IT,UNKNOWN
NSE,E,1964,INE849A01020,EQUITY,,TRENT,TRENT LTD,Trent,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.920031,,TRENT,TRENT.NS,Consumer Cyclical,Apparel Retail,1561300959232.0,Consumer Cyclical,LARGE_CAP
NSE,E,19640,INF769K01KU7,EQUITY,,ALPHAETF,MIRAEAMC - ALPHAETF,Mirae Asset Nifty 200 Alpha 30 ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,ALPHAETF,ALPHAETF.NS,,,,UNKNOWN,UNKNOWN
NSE,E,19646,INE03EI01018,EQUITY,,MAXESTATES,MAX ESTATES LIMITED,Max Estates,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.945508,,MAXESTATES,MAXESTATES.NS,Real Estate,Real Estate - Development,76278743040.0,Real Estate,MID_CAP
NSE,E,19679,INF109KC1NT3,EQUITY,,GOLDIETF,ICICI PRUDENTIAL GOLD ETF,ICICI Pru Gold ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773585,,GOLDIETF,GOLDIETF.NS,,,,UNKNOWN,UNKNOWN
NSE,E,19686,INE0KBH01020,EQUITY,,BLUEJET,BLUE JET HEALTHCARE LTD,Blue Jet Healthcare,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.694691,,BLUEJET,BLUEJET.NS,Healthcare,Biotechnology,100748722176.0,Healthcare,MID_CAP
NSE,E,19705,INF200KA13Z8,EQUITY,,LIQUIDSBI,SBIAMC - LIQUIDSBI,SBI Nifty Liquid ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,LIQUIDSBI,LIQUIDSBI.NS,,,,UNKNOWN,UNKNOWN
NSE,E,19731,INE517F01014,EQUITY,,GPPL,GUJARAT PIPAVAV PORT LTD,Gujarat Pipavav Port,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.227889,,GPPL,GPPL.NS,Industrials,Marine Shipping,84490756096.0,Industrials,MID_CAP
NSE,E,19761,INE982B01027,EQUITY,,ADFFOODS,ADF FOODS LIMITED,ADF Foods,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.765487,,ADFFOODS,ADFFOODS.NS,Consumer Defensive,Packaged Foods,23719034880.0,Consumer Defensive,SMALL_CAP
NSE,E,19783,INE08KJ01020,EQUITY,,MUFIN,MUFIN GREEN FINANCE LTD,Mufin Green Finance,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,,MUFIN,MUFIN.NS,Financial Services,Credit Services,19617144832.0,Financial Services,SMALL_CAP
NSE,E,1979,INE269B01029,EQUITY,,LMW,LMW LIMITED,LMW,ES,EQ,1.0,,,,100.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.519887,,LMW,LMW.NS,Industrials,Specialty Industrial Machinery,168916385792.0,Industrials,MID_CAP
NSE,E,19795,INE0LMW01024,EQUITY,,CELLO,CELLO WORLD LIMITED,Cello World,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.462604,,CELLO,CELLO.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",138163585024.0,Consumer Cyclical,MID_CAP
NSE,E,19813,INE0J5401028,EQUITY,,HONASA,HONASA CONSUMER LIMITED,Mamaearth,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.894356,,HONASA,HONASA.NS,Consumer Defensive,Household & Personal Products,94617534464.0,Consumer Defensive,MID_CAP
NSE,E,19867,INE275D01022,EQUITY,,AMNPLST,AMINES & PLASTICIZERS LTD,Amines & Plasticizers,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,AMNPLST,AMNPLST.NS,Basic Materials,Chemicals,11280435200.0,Basic Materials,SMALL_CAP
NSE,E,19876,INE258Y01016,EQUITY,,LGHL,LAXMI GOLDORNA HOUSE LTD,Laxmi Goldrona House,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,LGHL,LGHL.NS,Consumer Cyclical,Luxury Goods,13926062080.0,Consumer Cyclical,SMALL_CAP
NSE,E,19877,INE919I01024,EQUITY,,RADIOCITY,MUSIC BROADCAST LIMITED,Music Broadcast,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,RADIOCITY,RADIOCITY.NS,Communication Services,Broadcasting,2402515200.0,Communication Services,SMALL_CAP
NSE,E,19878,INE818W01011,EQUITY,,ESAFSFB,ESAF SMALL FINANCE BANK L,ESAF Small Finance Bank,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,ESAFSFB,ESAFSFB.NS,Financial Services,Banks - Regional,13982044160.0,Financial Services,SMALL_CAP
NSE,E,199,INE348L01012,EQUITY,,MASFIN,MAS FINANCIAL SERV LTD,MAS Financial Services,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.441156,,MASFIN,MASFIN.NS,Financial Services,Credit Services,55978364928.0,Financial Services,MID_CAP
NSE,E,19913,INE192R01011,EQUITY,,DMART,AVENUE SUPERMARTS LIMITED,Avenue Supermarts DMart,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545455,,DMART,DMART.NS,Consumer Defensive,Discount Stores,2639145205760.0,Consumer Defensive,LARGE_CAP
NSE,E,19931,INE725E01024,EQUITY,,ORISSAMINE,ORISSA MIN DEV CO LTD,Orissa Minerals Development Comp,ES,EQ,1.0,,,,50.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793296,,ORISSAMINE,ORISSAMINE.NS,Basic Materials,Other Industrial Metals & Mining,31235708928.0,Basic Materials,SMALL_CAP
NSE,E,19933,INF754K01SE6,EQUITY,,EGOLD,EDELAMC - EGOLD,Edelweiss Gold ETF,ETF,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773585,,EGOLD,EGOLD.NS,,,,UNKNOWN,UNKNOWN
NSE,E,19937,INE729D01010,EQUITY,,KILITCH,KILITCH DRUGS INDIA LTD,Kilitch Drugs,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,KILITCH,KILITCH.NS,Healthcare,Drug Manufacturers - Specialty & Generic,6446315520.0,Healthcare,SMALL_CAP
NSE,E,1994,INE557B01019,EQUITY,,LIBERTSHOE,LIBERTY SHOES LTD,Liberty Shoes,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,LIBERTSHOE,LIBERTSHOE.NS,Consumer Cyclical,Footwear & Accessories,5335330304.0,Consumer Cyclical,SMALL_CAP
NSE,E,19943,INE288B01029,EQUITY,,DEEPAKNTR,DEEPAK NITRITE LTD,Deepak Nitrite,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.450656,,DEEPAKNTR,DEEPAKNTR.NS,Basic Materials,Chemicals,237869465600.0,Basic Materials,LARGE_CAP
NSE,E,1997,INE115A01026,EQUITY,,LICHSGFIN,LIC HOUSING FINANCE LTD,LIC Housing Finance,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347826,,LICHSGFIN,LICHSGFIN.NS,Financial Services,Mortgage Finance,312820957184.0,Financial Services,LARGE_CAP
NSE,E,2004,INE00PV01013,EQUITY,,AHLADA,AHLADA ENGINEERS LIMITED,Ahlada Engineers,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,AHLADA,AHLADA.NS,Industrials,Building Products & Equipment,732903808.0,Industrials,SMALL_CAP
NSE,E,20063,INE019J01013,EQUITY,,SASTASUNDR,SASTASUNDAR VENTURES LTD,Sastasundar Ventures,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,SASTASUNDR,SASTASUNDR.NS,Healthcare,Pharmaceutical Retailers,9608256512.0,Healthcare,SMALL_CAP
NSE,E,20072,INF732E01268,EQUITY,,INFRABEES,NIP IND ETF INFRA BEES,Nippon Nifty Infra ETF (INFRABEES),MF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773585,,INFRABEES,INFRABEES.NS,,,,REALTY,UNKNOWN
NSE,E,20086,INE521J01018,EQUITY,,CPCAP,CP CAPITAL LIMITED,CP Capital,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,CPCAP,CPCAP.NS,Financial Services,Credit Services,2156773120.0,Financial Services,SMALL_CAP
NSE,E,20092,INE488B01017,EQUITY,,TASTYBITE,TASTY BITE EATABLES LTD,Tasty Bite Eatables,ES,EQ,1.0,,,,50.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226847,,TASTYBITE,TASTYBITE.NS,Consumer Defensive,Packaged Foods,21894096896.0,Consumer Defensive,SMALL_CAP
NSE,E,201,INE961D01019,EQUITY,,UNIDT,UNITED DRILLING TOOLS LTD,United Drilling Tools,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,UNIDT,UNIDT.NS,Energy,Oil & Gas Equipment & Services,4242011904.0,Energy,SMALL_CAP
NSE,E,20110,INE999K01014,EQUITY,,GREENPOWER,ORIENT GREEN POWER CO LTD,Orient Green Power,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.910361,,GREENPOWER,GREENPOWER.NS,Utilities,Utilities - Independent Power Producers,15847834624.0,Utilities,SMALL_CAP
NSE,E,20134,INE874I01013,EQUITY,,RAMKY,RAMKY INFRA LTD,Ramky Infrastructure,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.763194,,RAMKY,RAMKY.NS,Industrials,Engineering & Construction,44533239808.0,Industrials,SMALL_CAP
NSE,E,20152,INE491J01022,EQUITY,,ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,ASK Automotive,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.149606,,ASKAUTOLTD,ASKAUTOLTD.NS,Consumer Cyclical,Auto Parts,92262735872.0,Consumer Cyclical,MID_CAP
NSE,E,20159,INE643K01018,EQUITY,,ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,Arihant Superstructures,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,ARIHANTSUP,ARIHANTSUP.NS,Real Estate,Real Estate - Development,16730714112.0,Real Estate,SMALL_CAP
NSE,E,20160,INE068L01024,EQUITY,,CANTABIL,CANTABIL RETAIL LTD,Cantabil Retail,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.975305,,CANTABIL,CANTABIL.NS,Consumer Cyclical,Apparel Manufacturing,21745891328.0,Consumer Cyclical,SMALL_CAP
NSE,E,20178,INE542B01011,EQUITY,,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,AksharChem,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,AKSHARCHEM,AKSHARCHEM.NS,Basic Materials,Specialty Chemicals,2112705024.0,Basic Materials,SMALL_CAP
NSE,E,2018,INE162B01018,EQUITY,,LUMAXIND,LUMAX INDUSTRIES LTD,Lumax Industries,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.942908,,LUMAXIND,LUMAXIND.NS,Consumer Cyclical,Auto Parts,46193078272.0,Consumer Cyclical,SMALL_CAP
NSE,E,20182,INE442H01029,EQUITY,,ASHOKA,ASHOKA BUILDCON LTD,Ashoka Buildcon,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.945508,,ASHOKA,ASHOKA.NS,Industrials,Engineering & Construction,56285425664.0,Industrials,MID_CAP
NSE,E,20188,INE956G01038,EQUITY,,WABAG,VA TECH WABAG LTD,VA Tech Wabag,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.931692,,WABAG,WABAG.NS,Industrials,Engineering & Construction,87809933312.0,Industrials,MID_CAP
NSE,E,20196,INE844K01012,EQUITY,,BEDMUTHA,BEDMUTHA INDUST LTD,Bedmutha Industries,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,BEDMUTHA,BEDMUTHA.NS,Basic Materials,Steel,3766955520.0,Basic Materials,SMALL_CAP
NSE,E,20203,INE550C01020,EQUITY,,URJA,URJA GLOBAL LIMITED,Urja Global,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,URJA,URJA.NS,Technology,Solar,6836944384.0,Technology,SMALL_CAP
NSE,E,20224,INE209L01016,EQUITY,,JWL,JUPITER WAGONS LIMITED,Jupiter Wagons,ES,EQ,1.0,,,,5.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.776235,,JWL,JWL.NS,Industrials,Railroads,129960075264.0,Industrials,MID_CAP
NSE,E,20242,INE093I01010,EQUITY,,OBEROIRLTY,OBEROI REALTY LIMITED,Oberoi Realty,ES,EQ,1.0,,,,10.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.332756,,OBEROIRLTY,OBEROIRLTY.NS,Real Estate,Real Estate - Development,638121934848.0,Real Estate,LARGE_CAP
NSE,E,20257,INF754K01SF3,EQUITY,,ESILVER,EDELAMC - ESILVER,Edelweiss Silver ETF,ETF,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.479471,,ESILVER,ESILVER.NS,,,,UNKNOWN,UNKNOWN
NSE,E,20261,INE202E01016,EQUITY,,IREDA,INDIAN RENEWABLE ENERGY,IREDA,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68053,,IREDA,IREDA.NS,Financial Services,Credit Services,420541923328.0,Financial Services,LARGE_CAP
NSE,E,2028,INE933A01014,EQUITY,,LYKALABS,LYKA LABS LTD,Lyka Labs,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,LYKALABS,LYKALABS.NS,Healthcare,Biotechnology,3155320576.0,Healthcare,SMALL_CAP
NSE,E,2029,INE053F01010,EQUITY,,IRFC,INDIAN RAILWAY FIN CORP L,IRFC,ES,EQ,1.0,,,,1.0,,N,N,N,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.963535,,IRFC,IRFC.NS,Financial Services,Credit Services,1581812023296.0,Financial Services,LARGE_CAP
